1380.988,516,727
1390.995,523,727
1401.003,515,727
1411.010,517,727
1421.018,518,727
1431.025,511,727
1441.032,516,728
1451.039,512,726
1461.046,512,726
1471.053,522,726
1481.060,514,726
1491.067,517,726
1501.074,518,726
1511.081,515,726
1521.088,516,726
1531.096,511,726
1541.103,510,726
1551.111,512,726
1561.118,511,725
1571.125,515,725
1581.132,513,725
1591.139,512,725
1601.146,514,725
1611.153,509,725
1621.160,514,725
1631.167,515,724
1641.175,513,724
1651.182,518,724
1661.190,512,724
1671.197,516,723
1681.204,512,724
1691.211,514,724
1701.218,523,724
1711.225,515,724
1721.232,515,723
1731.239,517,723
1741.246,511,723
1751.254,517,722
1761.261,512,722
1771.269,513,721
1781.276,513,721
1791.283,515,720
1801.290,511,720
1811.297,517,720
1821.304,515,720
1831.311,520,720
1841.318,522,722
1851.325,524,722
1861.332,518,721
1871.339,515,721
1881.347,513,720
1891.354,524,720
1901.362,520,720
1911.369,515,719
1921.376,515,719
1931.383,515,719
1941.390,513,719
1951.397,510,718
1961.404,517,718
1971.411,512,717
1981.418,515,717
1991.426,519,717
2001.433,515,717
2011.441,520,717
2021.448,517,717
2031.455,517,719
2041.462,517,720
2051.469,514,721
2061.476,521,721
2071.483,514,721
2081.490,517,723
2091.497,524,723
2101.505,516,723
2111.512,514,723
2121.520,517,722
2131.527,516,727
2141.534,513,723
2151.541,514,723
2161.548,522,722
2171.555,521,721
2181.562,519,720
2191.569,520,721
2201.576,522,720
2211.584,523,719
2221.591,519,720
2231.599,513,719
2241.606,515,717
2251.613,519,715
2261.620,513,717
2271.627,514,716
2281.634,519,715
2291.641,513,713
2301.648,521,712
2311.655,517,710
2321.662,517,711
2331.669,523,703
2341.677,535,705
2351.684,543,712
2361.692,551,702
2371.699,559,702
2381.706,564,703
2391.713,569,702
2401.720,572,702
2411.727,575,703
2421.734,577,700
2431.741,579,699
2441.748,581,701
2451.756,582,701
2461.763,583,708
2471.771,585,708
2481.778,585,707
2491.785,586,708
2501.792,587,708
2511.799,587,707
2521.806,588,707
2531.813,588,706
2541.820,588,705
2551.827,588,704
2561.835,586,703
2571.842,586,702
2581.850,588,701
2591.857,589,699
2601.864,590,700
2611.871,589,697
2621.878,590,693
2631.885,589,694
2641.892,586,698
2651.899,580,689
2661.906,583,692
2671.913,576,695
2681.920,580,696
2691.928,585,697
2701.935,586,698
2711.943,582,700
2721.950,581,699
2731.957,568,698
2741.964,572,699
2751.971,575,703
2761.978,577,703
2771.985,577,702
2781.992,574,702
2791.999,575,701
2802.007,563,701
2812.014,571,701
2822.022,571,701
2832.029,556,701
2842.036,566,701
2852.043,563,702
2862.050,567,703
2872.057,563,704
2882.064,551,704
2892.071,555,704
2902.078,551,704
2912.086,547,705
2922.093,540,705
2932.101,535,705
2942.108,540,705
2952.115,543,705
2962.122,540,705
2972.129,529,705
2982.136,526,706
2992.143,530,706
3002.150,533,706
3012.157,534,706
3022.164,524,707
3032.171,523,707
3042.179,525,707
3052.186,529,707
3062.194,525,707
3072.201,531,708
3082.208,529,708
3092.215,524,708
3102.222,521,709
3112.229,526,709
3122.236,524,708
3132.243,523,708
3142.250,523,708
3152.258,521,708
3162.265,521,708
3172.273,526,708
3182.280,526,708
3192.287,521,708
3202.294,523,709
3212.301,526,709
3222.308,530,709
3232.315,528,710
3242.322,526,710
3252.329,531,710
3262.337,531,711
3272.344,532,711
3282.352,534,711
3292.359,536,712
3302.366,535,711
3312.373,543,712
3322.380,540,712
3332.387,541,712
3342.394,539,713
3352.401,544,712
3362.408,551,713
3372.416,545,714
3382.423,546,714
3392.431,550,714
3402.438,545,714
3412.445,549,713
3422.452,549,713
3432.459,547,713
3442.466,555,713
3452.473,550,713
3462.480,547,713
3472.487,550,714
3482.494,551,714
3492.501,557,715
3502.509,552,715
3512.516,550,715
3522.524,554,716
3532.531,549,716
3542.538,553,715
3552.545,553,716
3562.552,553,716
3572.559,554,716
3582.566,551,716
3592.573,554,717
3602.580,559,718
3612.588,553,716
3622.595,561,716
3632.603,557,717
3642.610,555,717
3652.617,553,716
3662.624,551,715
3672.631,552,715
3682.638,552,715
3692.645,557,715
3702.652,556,715
3712.659,551,714
3722.667,552,714
3732.674,557,712
3742.682,556,712
3752.689,555,712
3762.696,552,711
3772.703,555,711
3782.710,554,711
3792.717,554,710
3802.724,557,710
3812.731,556,711
3822.738,562,712
3832.745,557,711
3842.752,558,710
3852.760,557,710
3862.767,555,709
3872.775,564,712
3882.782,560,712
3892.789,552,707
3902.796,562,709
3912.803,561,710
3922.810,567,709
3932.817,561,708
3942.824,564,707
3952.831,563,707
3962.839,566,708
3972.846,566,707
3982.854,564,708
3992.861,569,708
4002.868,566,706
4012.875,567,706
4022.882,568,705
4032.889,563,705
4042.896,566,705
4052.903,562,704
4062.910,558,702
4072.918,567,704
4082.925,562,703
4092.933,564,702
4102.940,564,702
4112.947,565,701
4122.954,564,700
4132.961,562,698
4142.968,564,698
4152.975,564,697
4162.982,569,697
4172.989,567,697
4182.996,567,696
4193.003,563,696
4203.011,570,695
4213.018,570,695
4223.026,569,695
4233.033,566,694
4243.040,569,694
4253.047,571,693
4263.054,569,693
4273.061,568,693
4283.068,567,693
4293.075,569,692
4303.082,565,691
4313.090,570,691
4323.097,571,690
4333.105,570,690
4343.112,571,689
4353.119,570,689
4363.126,566,688
4373.133,567,687
4383.140,570,687
4393.147,569,688
4403.154,572,688
4413.161,572,688
4423.169,570,687
4433.176,571,686
4443.184,571,686
4453.191,572,685
4463.198,571,685
4473.205,574,684
4483.212,572,683
4493.219,572,682
4503.226,571,682
4513.233,572,682
4523.240,567,680
4533.248,574,679
4543.255,577,678
4553.263,582,678
4563.270,585,677
4573.277,587,677
4583.284,590,677
4593.291,591,676
4603.298,592,676
4613.305,594,676
4623.312,595,675
4633.319,596,675
4643.326,596,675
4653.333,597,675
4663.341,598,675
4673.348,599,675
4683.356,599,675
4693.363,600,675
4703.370,600,675
4713.377,601,675
4723.384,602,676
4733.391,603,677
4743.398,603,677
4753.405,603,677
4763.412,604,677
4773.420,604,677
4783.427,604,677
4793.435,607,679
4803.442,606,678
4813.449,606,677
4823.456,606,678
4833.463,606,678
4843.470,607,679
4853.477,606,679
4863.484,607,680
4873.491,608,681
4883.499,607,679
4893.506,608,679
4903.514,609,679
4913.521,607,679
4923.528,607,679
4933.535,605,680
4943.542,606,680
4953.549,607,681
4963.556,606,681
4973.563,608,681
4983.570,608,682
4993.577,607,682
5003.584,606,682
5013.592,609,683
5023.599,606,683
5033.607,610,683
5043.614,602,684
5053.621,608,684
5063.628,605,685
5073.635,605,686
5083.642,607,687
5093.649,596,686
5103.656,602,686
5113.663,596,686
5123.671,594,686
5133.678,599,687
5143.686,598,687
5153.693,597,687
5163.700,598,687
5173.707,589,688
5183.714,594,688
5193.721,590,688
5203.728,592,689
5213.735,591,689
5223.742,585,690
5233.750,591,690
5243.757,593,691
5253.765,587,691
5263.772,588,693
5273.779,592,692
5283.786,592,692
5293.793,591,693
5303.800,595,693
5313.807,591,694
5323.814,594,694
5333.821,590,695
5343.828,590,694
5353.835,592,696
5363.843,592,696
5373.850,589,696
5383.858,588,696
5393.865,592,696
5403.872,590,697
5413.879,589,698
5423.886,590,698
5433.893,590,698
5443.900,587,699
5453.907,589,699
5463.914,589,700
5473.922,588,700
5483.929,590,701
5493.937,591,701
5503.944,591,701
5513.951,590,702
5523.958,587,702
5533.965,587,703
5543.972,586,703
5553.979,586,703
5563.986,591,703
5573.993,585,703
5584.001,583,703
5594.008,589,704
5604.016,587,704
5614.023,585,704
5624.030,583,704
5634.037,586,704
5644.044,582,704
5654.051,578,704
5664.058,583,704
5674.065,583,704
5684.072,586,704
5694.080,583,705
5704.087,580,704
5714.095,584,705
5724.102,581,705
5734.109,578,705
5744.116,578,705
5754.123,582,705
5764.130,580,706
5774.137,583,704
5784.144,578,704
5794.151,582,704
5804.158,580,704
5814.165,575,703
5824.173,578,703
5834.180,576,703
5844.188,580,703
5854.195,579,703
5864.202,574,702
5874.209,578,702
5884.216,573,701
5894.223,575,701
5904.230,576,701
5914.237,575,700
5924.244,579,700
5934.252,573,700
5944.259,576,700
5954.267,575,700
5964.274,577,699
5974.281,577,700
5984.288,574,699
5994.295,577,699
6004.302,573,698
6014.309,573,698
6024.316,572,698
6034.323,571,697
6044.331,576,697
6054.338,572,696
6064.346,573,696
6074.353,574,696
6084.360,573,695
6094.367,578,695
6104.374,574,694
6114.381,574,694
6124.388,573,693
6134.395,569,692
6144.402,573,691
6154.409,569,691
6164.416,571,691
6174.424,567,690
6184.431,569,690
6194.439,570,689
6204.446,573,690
6214.453,572,688
6224.460,572,687
6234.467,570,687
6244.474,568,686
6254.481,573,686
6264.488,572,685
6274.495,575,684
6284.503,569,684
6294.510,571,684
6304.518,571,683
6314.525,571,682
6324.532,574,683
6334.539,571,682
6344.546,569,682
6354.553,570,681
6364.560,568,680
6374.567,574,680
6384.574,571,680
6394.582,572,678
6404.589,573,678
6414.597,569,677
6424.604,570,677
6434.611,571,676
6444.618,571,676
6454.625,572,675
6464.632,568,674
6474.639,568,674
6484.646,569,673
6494.653,570,673
6504.660,574,672
6514.667,568,671
6524.675,570,670
6534.682,572,669
6544.690,568,670
6554.697,570,668
6564.704,569,668
6574.711,568,667
6584.718,567,666
6594.725,569,666
6604.732,571,665
6614.739,570,665
6624.746,570,664
6634.754,570,664
6644.761,569,664
6654.769,569,663
6664.776,568,662
6674.783,568,662
6684.790,568,661
6694.797,570,661
6704.804,568,660
6714.811,575,660
6724.818,577,659
6734.825,581,659
6744.833,583,658
6754.840,585,658
6764.848,587,658
6774.855,589,658
6784.862,590,658
6794.869,591,657
6804.876,592,657
6814.883,593,657
6824.890,594,657
6834.897,594,657
6844.904,595,657
6854.912,596,657
6864.919,596,657
6874.927,597,657
6884.934,597,657
6894.941,597,657
6904.948,598,657
6914.955,598,657
6924.962,598,657
6934.969,598,657
6944.976,599,657
6954.983,599,657
6964.990,600,657
6974.997,600,657
6985.005,600,658
6995.012,600,658
7005.020,601,658
7015.027,601,658
7025.034,602,659
7035.041,603,659
7045.048,603,659
7055.055,602,659
7065.062,604,660
7075.069,604,659
7085.076,605,660
7095.084,604,660
7105.091,599,661
7115.099,601,661
7125.106,604,662
7135.113,606,662
7145.120,606,663
7155.127,600,663
7165.134,604,664
7175.141,605,664
7185.148,607,665
7195.155,601,665
7205.163,604,666
7215.170,598,666
7225.178,601,667
7235.185,599,667
7245.192,601,668
7255.199,593,669
7265.206,590,669
7275.213,593,670
7285.220,594,670
7295.227,585,671
7305.234,590,672
7315.241,586,672
7325.248,589,673
7335.256,589,674
7345.263,589,674
7355.271,589,675
7365.278,580,675
7375.285,583,676
7385.292,578,676
7395.299,584,677
7405.306,581,678
7415.313,580,678
7425.320,582,679
7435.327,582,679
7445.335,580,680
7455.342,579,681
7465.350,576,681
7475.357,576,682
7485.364,579,683
7495.371,577,684
7505.378,577,685
7515.385,577,685
7525.392,576,686
7535.399,577,686
7545.406,577,687
7555.414,575,688
7565.421,577,689
7575.429,580,691
7585.436,579,692
7595.443,577,692
7605.450,578,693
7615.457,580,694
7625.464,579,694
7635.471,579,694
7645.478,576,694
7655.485,575,695
7665.492,577,695
7675.499,573,696
7685.507,575,697
7695.514,575,697
7705.522,576,698
7715.529,578,698
7725.536,577,698
7735.543,579,698
7745.550,581,699
7755.557,573,699
7765.564,576,699
7775.571,573,700
7785.578,573,700
7795.586,573,700
7805.593,574,701
7815.601,570,701
7825.608,571,701
7835.615,572,701
7845.622,571,702
7855.629,574,702
7865.636,569,702
7875.643,572,702
7885.650,574,702
7895.657,568,702
7905.665,570,702
7915.672,570,702
7925.680,569,702
7935.687,574,702
7945.694,573,702
7955.701,575,702
7965.708,572,702
7975.715,570,702
7985.722,569,702
7995.729,566,702
8005.736,570,702
8015.744,570,701
8025.751,568,701
8035.759,568,701
8045.766,567,701
8055.773,566,701
8065.780,563,701
8075.787,568,700
8085.794,569,700
8095.801,572,700
8105.808,568,700
8115.815,566,700
8125.822,566,699
8135.829,566,699
8145.837,568,699
8155.844,564,698
8165.852,569,698
8175.859,568,698
8185.866,568,698
8195.874,568,698
8205.880,566,697
8215.887,567,697
8225.894,563,696
8235.902,567,696
8245.909,565,696
8255.916,562,695
8265.923,567,695
8275.931,563,695
8285.939,567,694
8295.946,569,694
8305.953,564,694
8315.959,567,693
8325.966,563,692
8335.973,563,692
8345.981,564,692
8355.988,565,691
8365.996,565,691
8376.002,564,690
8386.010,568,690
8396.017,564,689
8406.025,568,689
8416.032,564,688
8426.039,562,688
8436.045,568,687
8446.052,563,686
8456.059,564,685
8466.067,565,686
8476.074,564,685
8486.081,566,684
8496.088,564,684
8506.095,565,683
8516.103,564,682
8526.111,566,681
8536.118,562,681
8546.125,564,681
8556.131,564,680
8566.138,565,680
8576.145,567,679
8586.153,564,679
8596.160,566,678
8606.167,564,678
8616.174,563,676
8626.182,562,675
8636.190,561,675
8646.197,564,674
8656.204,563,673
8666.210,566,673
8676.217,562,672
8686.224,562,671
8696.232,561,670
8706.239,563,670
8716.247,565,669
8726.253,563,668
8736.261,561,668
8746.268,561,667
8756.276,562,666
8766.283,561,666
8776.290,565,665
8786.296,563,665
8796.303,565,664
8806.310,565,663
8816.318,564,663
8826.325,565,662
8836.332,560,662
8846.339,565,661
8856.346,561,661
8866.354,558,660
8876.362,566,660
8886.369,570,659
8896.375,574,659
8906.382,577,658
8916.389,578,658
8926.397,581,658
8936.404,582,658
8946.411,583,658
8956.418,584,657
8966.425,585,657
8976.433,586,657
8986.441,587,657
8996.448,588,657
9006.455,588,657
9016.461,589,657
9026.468,590,657
9036.475,590,657
9046.483,591,657
9056.490,591,658
9066.498,592,658
9076.504,592,658
9086.512,593,658
9096.519,593,658
9106.527,593,658
9116.534,594,659
9126.541,595,659
9136.547,597,659
9146.554,599,659
9156.561,600,659
9166.569,599,659
9176.577,599,659
9186.583,599,659
9196.591,600,660
9206.598,600,660
9216.606,600,660
9226.613,601,660
9236.620,601,661
9246.626,602,661
9256.633,602,662
9266.640,595,662
9276.648,599,663
9286.655,600,663
9296.662,594,664
9306.669,598,664
9316.676,600,665
9326.684,598,665
9336.692,597,666
9346.699,599,667
9356.706,591,667
9366.712,596,668
9376.719,596,669
9386.726,592,669
9396.734,597,670
9406.741,598,671
9416.749,596,671
9426.755,595,672
9436.763,592,673
9446.770,593,674
9456.778,593,675
9466.785,588,675
9476.791,591,676
9486.798,589,677
9496.805,589,677
9506.812,589,678
9516.820,585,679
9526.828,585,679
9536.834,584,680
9546.842,581,680
9556.849,582,681
9566.857,578,682
9576.864,577,683
9586.871,581,683
9596.877,579,684
9606.884,582,685
9616.891,575,685
9626.899,578,686
9636.906,580,686
9646.913,580,687
9656.920,579,688
9666.927,578,688
9676.935,577,689
9686.943,578,690
9696.950,579,690
9706.957,583,691
9716.963,580,691
9726.970,582,692
9736.977,582,693
9746.985,579,693
9756.992,580,694
9767.000,583,695
9777.006,579,696
9787.014,575,695
9797.022,584,696
9807.029,578,697
9817.036,577,697
9827.042,579,698
9837.049,577,699
9847.056,581,700
9857.064,584,700
9867.071,577,701
9877.079,578,701
9887.085,585,702
9897.093,578,702
9907.100,580,703
9917.108,581,703
9927.115,579,704
9937.122,575,704
9947.128,577,705
9957.135,580,705
9967.142,575,706
9977.150,575,706
9987.157,577,707
9997.164,575,707
10007.171,576,705
10017.178,571,705
10027.186,570,706
10037.194,570,706
10047.201,573,706
10057.208,576,706
10067.214,576,707
10077.221,575,708
10087.228,573,708
10097.236,571,709
10107.243,572,709
10117.250,568,707
10127.257,572,707
10137.265,569,706
10147.273,567,706
10157.280,570,706
10167.287,565,706
10177.293,571,706
10187.300,569,706
10197.307,568,706
10207.315,570,705
10217.322,565,705
10227.330,567,705
10237.336,566,705
10247.344,567,705
10257.351,568,704
10267.359,565,704
10277.366,568,704
10287.373,564,704
10297.379,567,703
10307.386,567,703
10317.393,566,703
10327.401,567,702
10337.409,565,702
10347.416,565,702
10357.423,565,701
10367.430,564,701
10377.437,565,701
10387.445,563,700
10397.452,565,700
10407.458,564,699
10417.465,563,698
10427.472,562,698
10437.479,560,698
10447.487,563,697
10457.494,565,696
10467.501,561,696
10477.508,563,695
10487.516,560,694
10497.524,563,694
10507.531,564,693
10517.538,563,692
10527.544,566,692
10537.551,562,691
10547.558,565,691
10557.566,564,690
10567.573,562,689
10577.581,564,689
10587.587,561,688
10597.595,557,688
10607.602,563,687
10617.610,563,686
10627.617,563,685
10637.624,565,685
10647.630,562,684
10657.637,559,683
10667.644,558,683
10677.652,558,682
10687.660,563,682
10697.666,563,681
10707.674,561,680
10717.681,561,680
10727.689,564,679
10737.696,563,678
10747.703,560,678
10757.709,564,677
10767.716,561,676
10777.723,563,676
10787.731,560,675
10797.738,563,674
10807.745,561,674
10817.752,560,673
10827.759,561,672
10837.767,561,672
10847.775,559,671
10857.782,561,670
10867.789,558,670
10877.795,557,669
10887.802,559,668
10897.809,560,668
10907.817,557,667
10917.824,561,666
10927.832,562,666
10937.838,560,665
10947.846,559,664
10957.853,559,664
10967.861,560,663
10977.868,562,663
10987.875,561,662
10997.881,559,662
11007.888,563,661
11017.895,562,661
11027.903,563,660
11037.911,568,659
11047.917,572,659
11057.925,575,659
11067.932,577,658
11077.940,579,658
11087.947,580,658
11097.954,581,658
11107.960,583,658
11117.967,583,658
11127.974,584,657
11137.982,585,657
11147.989,585,657
11157.996,586,657
11168.003,587,657
11178.010,588,657
11188.018,589,657
11198.026,590,658
11208.033,591,658
11218.040,592,658
11228.046,592,658
11238.053,592,658
11248.060,593,658
11258.068,593,658
11268.075,594,658
11278.083,594,659
11288.089,594,659
11298.097,595,659
11308.104,595,659
11318.112,596,660
11328.119,596,660
11338.125,594,660
11348.132,595,661
11358.139,596,661
11368.147,596,661
11378.154,592,662
11388.162,595,663
11398.168,592,663
11408.176,594,664
11418.183,593,664
11428.191,595,665
11438.198,595,665
11448.205,595,666
11458.211,595,667
11468.218,596,667
11478.225,594,668
11488.233,597,669
11498.241,597,670
11508.248,593,670
11518.255,594,671
11528.262,593,672
11538.269,593,673
11548.277,586,673
11558.284,591,674
11568.291,587,675
11578.297,589,676
11588.304,590,677
11598.311,589,678
11608.319,585,678
11618.326,584,679
11628.333,582,680
11638.340,585,680
11648.348,583,681
11658.356,580,682
11668.363,578,683
11678.370,576,684
11688.376,574,684
11698.383,572,685
11708.390,572,686
11718.398,575,686
11728.405,578,687
11738.413,571,688
11748.419,576,688
11758.427,576,689
11768.434,573,690
11778.442,573,690
11788.449,574,691
11798.456,573,692
11808.462,579,692
11818.469,574,693
11828.476,574,693
11838.484,571,694
11848.492,572,695
11858.499,576,695
11868.506,574,696
11878.513,576,697
11888.520,574,697
11898.528,575,698
11908.535,575,699
11918.541,573,699
11928.548,576,700
11938.555,577,700
11948.562,574,701
11958.570,575,701
11968.577,575,702
11978.584,574,703
11988.591,576,703
11998.599,574,704
12008.607,574,704
12018.614,575,704
12028.621,575,705
12038.627,575,705
12048.634,575,706
12058.641,576,706
12068.649,572,707
12078.656,572,707
12088.664,573,707
12098.670,574,707
12108.678,575,708
12118.685,572,708
12128.693,568,708
12138.700,574,708
12148.707,569,708
12158.713,570,708
12168.720,569,708
12178.727,568,709
12188.735,570,709
12198.743,571,709
12208.750,566,709
12218.757,570,709
12228.764,568,709
12238.772,569,709
12248.779,565,709
12258.786,564,709
12268.792,565,709
12278.799,564,709
12288.806,564,709
12298.814,566,709
12308.821,563,709
12318.828,567,709
12328.835,563,709
12338.842,564,708
12348.850,563,708
12358.858,562,708
12368.865,568,708
12378.872,564,708
12388.878,565,708
12398.885,563,707
12408.892,563,707
12418.900,567,707
12428.907,563,706
12438.915,560,706
12448.921,562,706
12458.929,562,705
12468.936,564,705
12478.944,561,705
12488.951,561,704
12498.958,564,704
12508.964,559,703
12518.971,562,703
12528.978,559,702
12538.986,559,702
12548.994,561,701
12559.000,558,701
12569.008,565,701
12579.015,559,700
12589.023,557,700
12599.030,561,699
12609.037,559,699
12619.043,560,698
12629.050,559,697
12639.057,558,697
12649.065,561,696
12659.073,561,695
12669.080,560,695
12679.087,562,694
12689.094,558,694
12699.101,562,693
12709.109,559,692
12719.116,558,692
12729.123,560,691
12739.129,560,690
12749.136,558,689
12759.143,560,689
12769.151,560,688
12779.158,560,688
12789.166,558,687
12799.172,563,687
12809.180,560,686
12819.187,561,685
12829.195,561,685
12839.202,562,684
12849.208,560,684
12859.215,565,684
12869.222,565,682
12879.229,562,682
12889.237,563,680
12899.245,559,680
12909.251,559,679
12919.259,560,678
12929.266,558,678
12939.274,561,677
12949.281,562,676
12959.288,558,675
12969.294,558,675
12979.301,559,674
12989.308,558,673
12999.316,558,672
13009.324,560,672
13019.331,560,671
13029.338,559,671
13039.345,557,670
13049.352,555,670
13059.360,559,669
13069.367,562,668
13079.374,564,668
13089.380,569,667
13099.387,572,667
13109.394,575,667
13119.402,577,667
13129.409,579,666
13139.416,580,666
13149.423,582,666
13159.431,583,667
13169.439,584,667
13179.446,585,668
13189.453,585,668
13199.459,586,668
13209.466,587,669
13219.473,587,670
13229.481,588,670
13239.488,588,671
13249.496,589,672
13259.502,590,674
13269.510,591,675
13279.517,592,677
13289.525,590,676
13299.532,591,677
13309.539,591,678
13319.545,592,679
13329.552,592,680
13339.559,593,682
13349.567,594,683
13359.575,593,684
13369.582,594,686
13379.589,595,688
13389.596,595,689
13399.603,595,691
13409.611,596,693
13419.618,596,696
13429.625,595,698
13439.631,597,701
13449.638,597,703
13459.645,597,706
13469.653,600,709
13479.660,598,712
13489.667,598,714
13499.674,599,717
13509.682,600,719
13519.690,602,722
13529.697,598,726
13539.704,596,727
13549.710,601,730
13559.717,601,734
13569.724,603,735
13579.732,600,737
13589.739,600,738
13599.747,598,739
13609.753,600,739
13619.761,593,740
13629.768,595,742
13639.776,589,743
13649.783,587,744
13659.790,593,745
13669.796,581,746
13679.803,587,748
13689.810,584,748
13699.818,584,751
13709.826,582,751
13719.833,584,752
13729.840,580,752
13739.847,580,753
13749.854,577,752
13759.862,577,753
13769.869,583,754
13779.875,577,755
13789.882,576,755
13799.889,575,756
13809.897,576,757
13819.905,574,758
13829.912,577,759
13839.919,576,761
13849.926,576,761
13859.933,576,759
13869.941,575,760
13879.948,575,761
13889.955,575,761
13899.961,576,762
13909.968,575,762
13919.975,578,763
13929.983,574,763
13939.990,575,763
13949.998,575,764
13960.004,574,764
13970.012,573,764
13980.019,578,764
13990.027,575,764
14000.034,575,765
14010.041,574,764
14020.047,575,765
14030.054,575,765
14040.061,572,765
